id,city,country,state,zipcode
12270,Kundgol,India,Karnataka,582236
12271,Kolar,India,Karnataka,562141
12272,Hassan,India,Karnataka,573153
12273,Mangalore,India,Karnataka,574219
12274,Jog Falls,India,Karnataka,577435
12275,Karwar,India,Karnataka,581186
12276,Mangalore,India,Karnataka,574147
12277,Mangalore,India,Karnataka,574173
12278,Bellary,India,Karnataka,583150
12279,Mysore,India,Karnataka,571153
12280,Belgaum,India,Karnataka,591252
12281,Chikamaglur,India,Karnataka,577102
12282,Mysore,India,Karnataka,570011
12283,Chikamaglur,India,Karnataka,577164
12284,Chikamaglur,India,Karnataka,577155
12285,Hassan,India,Karnataka,573129
12286,Bangalore,India,Karnataka,560042
12287,Mysore,India,Karnataka,570001
12288,Tumkur,India,Karnataka,572202
12289,Mysore,India,Karnataka,570001
12290,Hassan,India,Karnataka,573201
12291,Tumkur,India,Karnataka,572130
12292,Chitradurga,India,Karnataka,577002
12293,Tumkur,India,Karnataka,572219
12294,Mangalore,India,Karnataka,574220
12295,Mysore,India,Karnataka,571319
12296,Belgaum,India,Karnataka,591222
12297,Dharwar,India,Karnataka,581134
12298,Mysore,India,Karnataka,571166
12299,Mysore,India,Karnataka,570001
12300,Mangalore,India,Karnataka,574221
12301,Gulbarga,India,Karnataka,585249
12302,Madhugiri,India,Karnataka,572149
12303,Mysore,India,Karnataka,571311
12304,Bangalore,India,Karnataka,573127
12305,Mangalore,India,Karnataka,574277
12306,Belgaum,India,Karnataka,591281
12307,Dharwar,India,Karnataka,581156
12308,Belgaum,India,Karnataka,591702
12309,Mangalore,India,Karnataka,576104
12310,Mangalore,India,Karnataka,574302
12311,Aland,India,Karnataka,585311
12312,Gulbarga,India,Karnataka,585311
12313,Jevargi,India,Karnataka,581174
12314,Belgaum,India,Karnataka,591143
12315,Belgaum,India,Karnataka,590002
12316,Belgaum,India,Karnataka,591702
12317,Mangalore,India,Karnataka,575004
12318,Chitradurga,India,Karnataka,577593
12319,Belgaum,India,Karnataka,591164
12320,Bangalore,India,Karnataka,560067
12321,Kadur,India,Karnataka,577548
12322,Kadur,India,Karnataka,581146
12323,Chikamangalur,India,Karnataka,577548
12324,Chikamangalur,India,Karnataka,577548
12325,Karwar,India,Karnataka,581443
12326,Mysore,India,Karnataka,571117
12327,Byadgi,India,Karnataka,581153
12328,Virajpet,India,Karnataka,571222
12329,Karwar,India,Karnataka,581421
12330,Chikamaglur,India,Karnataka,577156
12331,Chintamani,India,Karnataka,563128
12332,Ranibennur,India,Karnataka,581179
12333,Belgaum,India,Karnataka,591324
12334,Badami,India,Karnataka,587149
12335,Bijapur,India,Karnataka,586132
12336,Bijapur,India,Karnataka,586157
12337,Gulbarga,India,Karnataka,585285
12338,Belgaum,India,Karnataka,591144
12339,Mangalore,India,Karnataka,574291
12340,Ranibennur,India,Karnataka,581178
12341,Belgaum,India,Karnataka,591113
12342,Bagalkot,India,Karnataka,587204
12343,Dharwar,India,Karnataka,581204
12344,Heggadadevankote,India,Karnataka,571118
12345,Mandya,India,Karnataka,571422
12346,Badami,India,Karnataka,581161
12347,Mudigere,India,Karnataka,577124
12348,Mangalore,India,Karnataka,576135
12349,Bangalore,India,Karnataka,560002
12350,Mangalore,India,Karnataka,576135
12351,Mangalore,India,Karnataka,574174
12352,Karwar,India,Karnataka,581371
12353,Chitapur,India,Karnataka,585312
12354,Mandya,India,Karnataka,571481
12355,Bijapur,India,Karnataka,586118
12356,Dharwar,India,Karnataka,582141
12357,Malavalli,India,Karnataka,571453
12358,Mangalore,India,Karnataka,574273
12359,Mangalore,India,Karnataka,574222
12360,Sira,India,Karnataka,572125
12361,Mangalore,India,Karnataka,574274
12362,Mangalore,India,Karnataka,576114
12363,Mangalore,India,Karnataka,574297
12364,Bhadravati,India,Karnataka,581182
12365,Belgaum,India,Karnataka,591282
12366,Belgaum,India,Karnataka,591224
12367,Gauribidanur,India,Karnataka,561219
12368,Jevargi,India,Karnataka,584118
12369,Jevargi,India,Karnataka,572220
12370,Mangalore,India,Karnataka,574126
12371,Mangalore,India,Karnataka,574257
12372,Raichur,India,Karnataka,584136
12373,Mangalore,India,Karnataka,576102
12374,Mangalore,India,Karnataka,576280
12375,Bangalore,India,Karnataka,560043
12376,Bangalore,India,Karnataka,560043
12377,Dharwar,India,Karnataka,580007
12378,Bangalore,India,Karnataka,560015
12379,Chitradurga,India,Karnataka,573144
12380,Mandya,India,Karnataka,571443
12381,Dharwad,India,Karnataka,585313
12382,Bellary,India,Karnataka,583221
12383,Bidar,India,Karnataka,585417
12384,Kolar,India,Karnataka,563129
12385,Hungund,India,Karnataka,587120
12386,Dharwar,India,Karnataka,581180
12387,Chikamaglur,India,Karnataka,577125
12388,Mysore,India,Karnataka,571136
12389,Kampli,India,Karnataka,583132
12390,Bellary,India,Karnataka,583132
12391,Bellary,India,Karnataka,583133
12392,Bidar,India,Karnataka,585226
12393,Hunsur,India,Karnataka,571187
12394,Belgaum,India,Karnataka,591225
12395,Dharwar,India,Karnataka,582131
12396,Raichur,India,Karnataka,584119
12397,Kanakapura,India,Karnataka,562117
12398,Bangalore,India,Karnataka,562117
12399,Arsikere,India,Karnataka,573144
12400,Bijapur,India,Karnataka,586138
12401,Haveri,India,Karnataka,581172
12402,Koduru,India,Karnataka,571242
12403,Hangal,India,Karnataka,581189
12404,Hassan,India,Karnataka,573217
12405,Hungund,India,Karnataka,587145
12406,Chiknayakanhalli,India,Karnataka,572228
12407,Mangalore,India,Karnataka,576240
12408,Karwar,India,Karnataka,581367
12409,Mangalore,India,Karnataka,576277
12410,Belgaum,India,Karnataka,591197
12411,Shimoga,India,Karnataka,577231
12412,Bidar,India,Karnataka,585427
12413,Mangalore,India,Karnataka,575002
12414,Belgaum,India,Karnataka,591515
12415,Bidar,India,Karnataka,585435
12416,Bijapur,India,Karnataka,586138
12417,Jamkhandi,India,Karnataka,586159
12418,Kannur,India,Karnataka,586119
12419,Kannur,India,Karnataka,574193
12420,Kannur,India,Karnataka,571804
12421,Karwar,India,Karnataka,581340
12422,Bangalore,India,Karnataka,560022
12423,Channarayapatna,India,Karnataka,573159
12424,Mysore,India,Karnataka,570009
12425,Mangalore,India,Karnataka,574129
12426,Bangalore,India,Karnataka,562150
12427,Belgaum,India,Karnataka,591145
12428,Mangalore,India,Karnataka,574279
12429,Belgaum,India,Karnataka,591246
12430,Dharwar,India,Karnataka,581164
12431,Hungund,India,Karnataka,587146
12432,Virajpet,India,Karnataka,571264
12433,Dharwar,India,Karnataka,581112
12434,Gulbarga,India,Karnataka,585245
12435,Belgaum,India,Karnataka,590543
12436,Gangawati,India,Karnataka,583229
12437,Shimoga,India,Karnataka,577421
12438,Hangal,India,Karnataka,581166
12439,Channagiri,India,Karnataka,577564
12440,Belgaum,India,Karnataka,591188
12441,Bidar,India,Karnataka,585418
12442,Mangalore,India,Karnataka,574104
12443,Mangalore,India,Karnataka,574104
12444,Mangalore,India,Karnataka,574104
12445,Karwar,India,Karnataka,581341
12446,Mangalore,India,Karnataka,576281
12447,Mangalore,India,Karnataka,576241
12448,Mangalore,India,Karnataka,574154
12449,Belgaum,India,Karnataka,591310
12450,Mangalore,India,Karnataka,574280
12451,Belgaum,India,Karnataka,591226
12452,Bellary,India,Karnataka,583139
12453,Indi,India,Karnataka,581143
12454,Karwar,India,Karnataka,581424
12455,Karwar,India,Karnataka,581301
12456,Karwar,India,Karnataka,581301
12457,Karwar,India,Karnataka,581301
12458,Karwar,India,Karnataka,581301
12459,Karwar,India,Karnataka,581342
12460,Raichur,India,Karnataka,584161
12461,Chitradurga,India,Karnataka,577004
12462,Bidar,India,Karnataka,585429
12463,Badami,India,Karnataka,587205
12464,Mangalore,India,Karnataka,574105
12465,Mangalore,India,Karnataka,574148
12466,Dharwar,India,Karnataka,581173
12467,Karwar,India,Karnataka,581444
12468,Karwar,India,Karnataka,581305
12469,Karwar,India,Karnataka,581361
12470,Mangalore,India,Karnataka,574149
12471,Belgaum,India,Karnataka,591114
12472,Hassan,India,Karnataka,573128
12473,Mysore,India,Karnataka,571134
12474,Arkalgud,India,Karnataka,573154
12475,Mangalore,India,Karnataka,574106
12476,Mangalore,India,Karnataka,574223
12477,Muddebihal,India,Karnataka,586229
12478,Bangalore,India,Karnataka,560032
12479,Mysore,India,Karnataka,571312
12480,Shimoga,India,Karnataka,577229
12481,Mangalore,India,Karnataka,574335
12482,Mysore,India,Karnataka,571184
12483,Mangalore,India,Karnataka,576273
12484,Mangalore,India,Karnataka,574194
12485,Bellary,India,Karnataka,583254
12486,Mangalore,India,Karnataka,574309
12487,Kunigal,India,Karnataka,571450
12488,Sagar,India,Karnataka,577443
12489,Dharwad,India,Karnataka,580110
12490,Dharwad,India,Karnataka,581139
12491,Hungund,India,Karnataka,587139
12492,Shorapur,India,Karnataka,585216
12493,Mangalore,India,Karnataka,576115
12494,Chikamaglur,India,Karnataka,577141
12495,Mangalore,India,Karnataka,574202
12496,Bangalore North,India,Karnataka,572126
12497,Chamarajanagar,India,Karnataka,571170
12498,Bangalore,India,Karnataka,560023
12499,Bangalore,India,Karnataka,560009
12500,Mysore,India,Karnataka,571323
12501,Belgaum,India,Karnataka,591258
12502,Chintamani,India,Karnataka,563150
12503,Kengeri,India,Karnataka,560060
12504,Hassan,India,Karnataka,573158
12505,Tumkur,India,Karnataka,572231
12506,Arkalgud,India,Karnataka,571446
12507,Arkalgud,India,Karnataka,573136
12508,Shimoga,India,Karnataka,577218
12509,Kerur,India,Karnataka,591283
12510,Kerur,India,Karnataka,587206
12511,Belur,India,Karnataka,573224
12512,Mysore,India,Karnataka,571166
12513,Mysore,India,Karnataka,571175
12514,Mysore,India,Karnataka,571494
12515,Belgaum,India,Karnataka,591228
12516,Bagalkot,India,Karnataka,587213
12517,Aland,India,Karnataka,585314
12518,Mangalore,India,Karnataka,576219
12519,Belgaum,India,Karnataka,591344
12520,Khanapur,India,Karnataka,591302
12521,Belgaum,India,Karnataka,591302
12522,Mangalore,India,Karnataka,576148
12523,Krishnarajpet,India,Karnataka,571423
12524,Koppal,India,Karnataka,583230
12525,Mandya,India,Karnataka,571487
12526,Karwar,India,Karnataka,581417
12527,Mangalore,India,Karnataka,574150
12528,Mangalore,India,Karnataka,574151
12529,Piriyapatna,India,Karnataka,571807
12530,Mangalore,India,Karnataka,576253
12531,Gulbarga,India,Karnataka,585338
12532,Malavalli,India,Karnataka,571424
12533,Karwar,India,Karnataka,581412
12534,Mysore,India,Karnataka,571139
12535,Belgaum,India,Karnataka,591115
12536,Belgaum,India,Karnataka,591115
12537,Hirekerur,India,Karnataka,581130
12538,Mysore,India,Karnataka,571173
12539,Koduru,India,Karnataka,571243
12540,Bidar,India,Karnataka,585424
12541,Bangalore,India,Karnataka,562140
12542,Mangalore,India,Karnataka,574197
12543,Mangalore,India,Karnataka,574269
12544,Shorapur,India,Karnataka,585237
12545,Mangalore,India,Karnataka,576255
12546,Mangalore,India,Karnataka,575003
12547,Karwar,India,Karnataka,581303
12548,Mangalore,India,Karnataka,576256
12549,Kodigenahalli,India,Karnataka,572127
12550,Hungund,India,Karnataka,587147
12551,Bangalore,India,Karnataka,562119
12552,Mangalore,India,Karnataka,576104
12553,Honnali,India,Karnataka,582233
12554,Mangalore,India,Karnataka,574287
12555,Puttur,India,Karnataka,574307
12556,Koduru,India,Karnataka,571231
12557,Gubbi,India,Karnataka,571452
12558,Karwar,India,Karnataka,581439
12559,Sedam,India,Karnataka,585251
12560,Bhalki,India,Karnataka,585356
12561,Belgaum,India,Karnataka,591284
12562,Belgaum,India,Karnataka,590002
12563,Karwar,India,Karnataka,581338
12564,Hosanagara,India,Karnataka,577445
12565,Belgaum,India,Karnataka,591229
12566,Belgaum,India,Karnataka,591257
12567,Mangalore,India,Karnataka,574288
12568,Belgaum,India,Karnataka,591230
12569,Mangalore,India,Karnataka,574198
12570,Mangalore,India,Karnataka,576234
12571,Mangalore,India,Karnataka,574189
12572,Kolar,India,Karnataka,563101
12573,Kolar,India,Karnataka,563101
12574,Kolar,India,Karnataka,563101
12575,Kolar,India,Karnataka,563101
12576,Kolar,India,Karnataka,563101
12577,Kolar,India,Karnataka,563101
12578,Kolar,India,Karnataka,563101
12579,Bijapur,India,Karnataka,586210
12580,Hubli,India,Karnataka,582226
12581,Chitapur,India,Karnataka,585365
12582,Kollegal,India,Karnataka,571440
12583,Mysore,India,Karnataka,571440
12584,Mysore,India,Karnataka,571440
12585,Mysore,India,Karnataka,571440
12586,Belgaum,India,Karnataka,591282
12587,Mangalore,India,Karnataka,576220
12588,Gulbarga,India,Karnataka,585247
12589,Mangalore,India,Karnataka,574270
12590,Bangalore South,India,Karnataka,586160
12591,Mangalore,India,Karnataka,574161
12592,Tirthahalli,India,Karnataka,577422
12593,Chitradurga,India,Karnataka,573130
12594,Mangalore,India,Karnataka,575008
12595,Chitradurga,India,Karnataka,577589
12596,Pavagada,India,Karnataka,572156
12597,Chitradurga,India,Karnataka,577529
12598,Bangalore,India,Karnataka,561203
12599,Mangalore,India,Karnataka,576255
12600,Shahpur,India,Karnataka,585375
12601,Konnur,India,Karnataka,591231
12602,Konnur,India,Karnataka,582206
12603,Bijapur,India,Karnataka,587121
12604,Koppa,India,Karnataka,577126
12605,Koppa,India,Karnataka,571425
12606,Koppal,India,Karnataka,583231
12607,Raichur,India,Karnataka,583231
12608,Raichur,India,Karnataka,583231
12609,Raichur,India,Karnataka,583231
12610,Dharwar,India,Karnataka,581167
12611,Raichur,India,Karnataka,584145
12612,Tumkur,India,Karnataka,572128
12613,Gulbarga,India,Karnataka,585334
12614,Bangalore,India,Karnataka,560034
12615,Bangalore,India,Karnataka,560034
12616,Bangalore,India,Karnataka,560034
12617,Bangalore,India,Karnataka,560034
12618,Mangalore,India,Karnataka,574505
12619,Koratagere,India,Karnataka,572129
12620,Bijapur,India,Karnataka,586120
12621,Mangalore,India,Karnataka,576221
12622,Bangalore,India,Karnataka,561215
12623,Mangalore,India,Karnataka,576267
12624,Tumkur,India,Karnataka,572174
12625,Mysore,India,Karnataka,571340
12626,Mangalore,India,Karnataka,574152
12627,Gundlupet,India,Karnataka,571141
12628,Mangalore,India,Karnataka,576222
12629,Belgaum,India,Karnataka,591287
12630,Bangalore,India,Karnataka,560077
12631,Heggadadevankote,India,Karnataka,572157
12632,Mulbagal,India,Karnataka,572148
12633,Shikarpur,India,Karnataka,572166
12634,Mysore,India,Karnataka,571157
12635,Mandya,India,Karnataka,571471
12636,Chikamaglur,India,Karnataka,577171
12637,Kotturu,India,Karnataka,583134
12638,Bellary,India,Karnataka,583134
12639,Bellary,India,Karnataka,583134
12640,Dharwar,India,Karnataka,582229
12641,Belgaum,India,Karnataka,591227
12642,Hassan,India,Karnataka,573223
12643,Raichur,India,Karnataka,584120
12644,Mangalore,India,Karnataka,574208
12645,Mandya,India,Karnataka,571260
12646,Mangalore,India,Karnataka,574305
12647,Mysore,India,Karnataka,570004
12648,Mysore,India,Karnataka,571426
12649,Bangalore,India,Karnataka,560016
12650,Krishnarajasagara,India,Karnataka,571607
12651,Chitradurga,India,Karnataka,577001
12652,Mysore,India,Karnataka,571426
12653,Mysore,India,Karnataka,571602
12654,Bangalore,India,Karnataka,560036
12655,Mangalore,India,Karnataka,576251
12656,Mangalore,India,Karnataka,576116
12657,Mangalore,India,Karnataka,576201
12658,Kudchi,India,Karnataka,591311
12659,Shimoga,India,Karnataka,577233
12660,Chamarajanagar,India,Karnataka,571316
12661,Basavana Bagevadi,India,Karnataka,586121
12662,Somvarpet,India,Karnataka,571232
12663,Bellary,India,Karnataka,583115
12664,Shimoga,India,Karnataka,577237
12665,Kudligi,India,Karnataka,583135
12666,Chikamaglur,India,Karnataka,577157
12667,Mysore,India,Karnataka,571154
12668,Chikamaglur,India,Karnataka,577127
12669,Kudremukh,India,Karnataka,577127
12670,Bijapur,India,Karnataka,586239
12671,Somvarpet,India,Karnataka,571259
12672,Dharwar,India,Karnataka,581147
12673,Bangalore,India,Karnataka,561101
12674,Tirthahalli,India,Karnataka,577158
12675,Mangalore,India,Karnataka,576132
12676,Mangalore,India,Karnataka,576132
12677,Mangalore,India,Karnataka,576117
12678,Chitradurga,India,Karnataka,577579
12679,Jevargi,India,Karnataka,583232
12680,Mangalore,India,Karnataka,574196
12681,Mangalore,India,Karnataka,574176
12682,Mangalore,India,Karnataka,577239
12683,Bellary,India,Karnataka,583135
12684,Bijapur,India,Karnataka,587155
12685,Belgaum,India,Karnataka,591250
12686,Bijapur,India,Karnataka,587155
12687,Jamkhandi,India,Karnataka,587319
12688,Mangalore,India,Karnataka,575005
12689,Mangalore,India,Karnataka,575013
12690,Bangalore,India,Karnataka,560020
12691,Dharwar,India,Karnataka,581123
12692,Mandya,India,Karnataka,571806
12693,Bangalore,India,Karnataka,560074
12694,Gulbarga,India,Karnataka,585290
12695,Dharwar,India,Karnataka,581187
12696,Mangalore,India,Karnataka,576257
12697,Honnali,India,Karnataka,577238
12698,Mangalore,India,Karnataka,574258
12699,Mangalore,India,Karnataka,576257
12700,Gulbarga,India,Karnataka,577423
12701,Kumta,India,Karnataka,581343
12702,Karwar,India,Karnataka,581343
12703,Karwar,India,Karnataka,581343
12704,Kollegal,India,Karnataka,571488
12705,Mangalore,India,Karnataka,576201
12706,Bijapur,India,Karnataka,587214
12707,Bilgi,India,Karnataka,581113
12708,Bilgi,India,Karnataka,581426
12709,Dharwar,India,Karnataka,581113
12710,Alur,India,Karnataka,577219
12711,Kunigal,India,Karnataka,572130
12712,Mangalore,India,Karnataka,576258
12713,Mangalore,India,Karnataka,576102
12714,Belgaum,India,Karnataka,591288
12715,Mysore,India,Karnataka,571489
12716,Shimoga,India,Karnataka,577446
12717,Ranibennur,India,Karnataka,581144
12718,Mangalore,India,Karnataka,574162
12719,Manvi,India,Karnataka,584203
12720,Dharwar,India,Karnataka,582223
12721,Bellary,India,Karnataka,583143
12722,Gulbarga,India,Karnataka,585238
12723,Gulbarga,India,Karnataka,585210
12724,Belgaum,India,Karnataka,591285
12725,Belgaum,India,Karnataka,591285
12726,Mangalore,India,Karnataka,574153
12727,Belgaum,India,Karnataka,591286
12728,Dharwar,India,Karnataka,582214
12729,Chikamaglur,India,Karnataka,577164
12730,Dharwar,India,Karnataka,581154
12731,Mulbagal,India,Karnataka,563152
12732,Bellary,India,Karnataka,583116
12733,Kushalnagar,India,Karnataka,571234
12734,Kushtagi,India,Karnataka,574121
12735,Mangalore,India,Karnataka,574121
12736,Hangal,India,Karnataka,581149
12737,Hubli,India,Karnataka,581140
12738,Mangalore,India,Karnataka,574190
12739,Mangalore,India,Karnataka,574134
12740,Mangalore,India,Karnataka,574504
12741,Virajpet,India,Karnataka,571250
12742,Tumkur,India,Karnataka,572103
12743,Kolar,India,Karnataka,563151
12744,Mandya,India,Karnataka,571427
12745,Tumkur,India,Karnataka,572104
12746,Indi,India,Karnataka,586211
12747,Mangalore,India,Karnataka,574294
12748,Bidar,India,Karnataka,585442
12749,Sagar,India,Karnataka,577128
12750,Gadag,India,Karnataka,582115
12751,Lakshmeshwar,India,Karnataka,582116
12752,Bellary,India,Karnataka,583119
12753,Mysore,India,Karnataka,570004
12754,Bangalore,India,Karnataka,560004
12755,Bangalore,India,Karnataka,560051
12756,Bangalore,India,Karnataka,560025
12757,Channagiri,India,Karnataka,577567
12758,Mangalore,India,Karnataka,575001
12759,Bangalore,India,Karnataka,560001
12760,Bijapur,India,Karnataka,587125
12761,Arkalgud,India,Karnataka,577444
